22014.0000,746.2440,0.1062,745.9372,746.3753,202.5958,0.5352,201.2201,203.6310,199.2435,0.3540,198.5920,199.9521,198.5971,0.3427,198.0856,199.3241,219.9417,0.4018,219.2600,220.6400,1
22526.0000,745.5555,0.1472,745.3387,745.9449,201.5430,0.5148,200.2276,202.7107,199.2307,0.7488,198.0407,201.0705,198.9010,0.8482,197.5762,200.8924,218.5738,0.3945,217.9000,219.2400,1
23038.0000,745.3042,0.0477,745.1898,745.4124,200.4054,0.4618,199.0971,201.7003,197.7947,0.3948,196.8704,198.5221,197.2671,0.3745,196.3577,198.2654,217.2423,0.3746,216.6100,217.9000,1
23550.0000,745.4967,0.2434,745.2360,746.0419,199.1971,0.3834,197.5962,200.0575,196.4646,0.2660,195.8098,197.1300,195.8279,0.3024,195.3989,196.7073,215.9695,0.3632,215.3500,216.6000,1
24062.0000,746.1135,0.0281,745.9918,746.1727,197.9537,0.3830,196.7235,198.9570,195.6372,0.2286,195.1107,196.2013,195.2761,0.2538,194.7597,196.0381,214.7268,0.3577,214.1100,215.3500,1
24574.0000,745.6970,0.2984,745.2527,746.1736,196.5325,1.3743,192.2574,198.2066,194.3616,0.8616,192.0285,195.8497,193.9540,0.8428,192.1687,195.5387,213.5089,0.3423,212.9200,214.1000,1
25086.0000,745.0286,0.1109,744.8152,745.2958,195.3328,1.5448,192.3575,199.8875,195.3754,1.6150,191.9686,199.6326,195.8834,1.7062,192.2287,199.6837,212.3859,0.3131,211.8500,212.9200,1
25598.0000,744.2309,0.3108,743.8203,744.8335,193.8688,0.4296,192.9081,194.7820,193.5512,0.3701,192.8096,194.6293,194.2149,0.5210,192.9778,195.6985,211.3052,0.3061,210.7800,211.8400,1
26110.0000,743.7167,0.0897,743.5245,743.8734,192.9228,0.5576,191.6968,193.8411,192.3343,0.3987,191.4592,193.0693,192.5558,0.2780,191.8870,193.5191,210.2594,0.3077,209.7200,210.7900,1
26622.0000,743.5043,0.0973,743.3544,743.7455,190.6330,0.7848,189.5641,192.5277,190.6579,0.6853,189.7191,192.1884,191.3035,0.7164,190.2069,192.8679,209.2310,0.2829,208.7400,209.7200,1
27134.0000,743.8461,0.0738,743.6799,743.9972,189.8279,0.2251,189.2637,190.5654,189.7662,0.3308,189.0776,190.7380,190.1259,0.3864,189.2460,191.1379,208.2169,0.3037,207.6900,208.7400,1
27646.0000,744.0552,0.0436,743.9188,744.1449,191.1724,0.6720,189.3638,192.7880,189.0422,0.3531,188.5782,190.9577,188.4909,0.3926,187.9674,190.1071,207.2160,0.2712,206.7600,207.6900,1
28158.0000,744.0735,0.0217,744.0210,744.1475,191.8381,0.4654,190.9459,193.0182,188.8454,0.2624,188.4483,190.6181,187.9582,0.3625,187.3860,188.8264,206.3468,0.2337,205.9400,206.7600,1
28670.0000,743.6239,0.3229,743.0428,744.0876,191.4764,0.4981,190.3652,193.1684,188.5609,0.3260,187.8467,189.2575,188.2289,0.2492,187.7455,188.7565,205.5377,0.2297,205.1500,205.9400,1
29182.0000,742.8068,0.0959,742.6607,743.0728,189.2936,0.9813,187.5512,191.5967,187.5772,0.4288,186.8376,188.3384,187.7283,0.4739,186.6867,188.5767,204.8047,0.1951,204.4700,205.1500,1
29694.0000,743.0084,0.2881,742.6589,743.6041,189.6274,0.4678,188.2923,190.8157,187.2695,0.1241,186.9475,187.6169,187.1327,0.1434,186.7067,187.4858,204.1552,0.1791,203.8500,204.4700,1
30206.0000,743.9239,0.1400,743.5662,744.0829,189.1255,0.7095,187.8917,191.2563,187.2851,0.2138,186.8575,188.0066,187.0165,0.2679,186.5169,187.8055,203.5636,0.1643,203.2900,203.8500,1
30718.0000,744.0930,0.0594,743.9467,744.1977,189.9626,0.5555,188.6228,191.4365,187.3208,0.4304,186.8875,189.4773,186.4680,0.1563,185.9653,186.7766,203.0360,0.1429,202.8000,203.2900,1
31230.0000,743.9749,0.0339,743.9011,744.0815,190.0587,0.6151,188.5827,191.6467,187.4223,0.4828,186.9674,189.4173,186.5170,0.2748,185.9553,187.2361,202.5973,0.1159,202.4000,202.8000,1
31742.0000,744.0017,0.1631,743.4809,744.1765,189.5210,0.3773,188.1621,190.5454,186.8386,0.1437,186.4058,187.3471,186.1201,0.1904,185.8554,186.7367,202.1920,0.1182,201.9900,202.4000,1
32254.0000,742.8426,0.3199,742.3738,743.5118,188.4751,0.5346,186.9502,189.4940,186.3990,0.1353,186.0960,186.7776,186.2446,0.1559,185.8155,186.7367,201.7754,0.1198,201.5700,201.9900,1
32766.0000,742.2562,0.0994,742.0383,742.4250,186.8537,0.7858,185.7582,189.0033,185.8179,0.1141,185.5663,186.1360,185.8111,0.1570,185.4558,186.2350,201.3698,0.1197,201.1600,201.5800,1
33278.0000,742.5094,0.2969,742.0367,742.9844,186.8479,0.4647,185.9185,188.9733,186.0189,0.2229,185.5564,186.7177,185.9649,0.2144,185.5058,186.5968,200.9770,0.1092,200.7900,201.1700,1
